Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA only,IDX,108.5801093,113.4369755,117.1449692,119.4430124,123.6943551,132.7450795,138.3822839,142.1389693,145.614792,155.2246567,150.0323861,153.9130302,155.3196462,182.7014035,222.9005855,263.9762933,246.0016524,261.6982407,296.6688617,323.9082969,361.1652781,369.3404811,361.993619,358.3647155,364.7416892,379.1585778,331.4123839,336.3525384,349.6651951,356.0593021,400.7564738,423.7207888,346.6572603,350.3403562,332.4054347,340.2015878,359.4279211,365.9910102,369.7239978,369.5776724,392.5348962,375.4988301,388.7854562,427.406736,472.5238709,525.2820508,590.4710912,684.5924213,810.1471873,805.4792257,894.028225,977.2931743,957.8330296,1021.338616,1068.896689,1042.155355,1077.47597,1135.939154,1181.413995,1214.926317,1201.234019,1274.077829,1339.941954,1417.348659
GDP per capita (current US$),NY.GDP.PCAP.CD,IDA total,IDA,104.2826123,108.9538345,112.91281,115.6283755,120.8878179,129.092415,135.3561542,136.7437478,140.2514654,151.8348262,166.4781984,162.7422764,169.4508352,190.2257933,244.7206088,283.3415726,290.2512393,303.8543695,334.26796,378.8772707,443.8680975,627.6658828,579.3017186,486.9973739,449.221722,453.3313031,396.7850415,399.0900913,411.951411,407.3196011,437.2765189,460.2599557,399.8686787,408.7818764,411.821543,488.1597874,548.4669884,560.2321049,569.3076733,414.4101876,464.3502747,447.3931396,470.3776801,517.6843838,591.0304427,669.4673655,780.5248341,894.2449539,1040.733349,992.6983068,1118.143205,1234.365023,1272.065601,1355.063201,1429.029637,1360.962177,1327.724291,1344.216821,1415.58155,1437.019187,1375.880149,1465.272913,1539.293717,1502.117846
GDP per capita (current US$),NY.GDP.PCAP.CD,Late-demographic dividend,LTE,215.7454908,196.5639837,193.51677,200.7800899,226.146016,250.3659854,264.9193126,254.4471998,248.1027756,271.563682,301.5573646,324.2264053,360.7941585,444.4362551,504.4268526,533.2612176,540.6509105,620.0724938,606.7001172,740.3340596,861.2896764,875.979349,853.4486436,877.3078381,918.6660002,968.6169437,967.9427721,987.6874216,1062.230335,1049.597478,1064.033077,1059.629102,1067.480667,1099.033095,1261.592603,1542.832804,1685.140503,1747.548768,1669.23974,1529.722658,1666.798664,1710.620287,1801.228675,2039.161372,2435.18895,2918.819618,3499.490039,4380.080146,5409.885354,5193.815052,6214.559751,7525.952955,7991.521818,8544.376689,8811.760645,8212.743292,8180.741091,9020.042766,9837.552321,9976.983586,9719.118732,11567.22026,12068.21328,12180.24422
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2324.622469,2495.755388,2645.286366,2835.44093,3296.59953,3784.836982,4025.626843,4285.144052,4623.323894,4607.907875,4101.96435,4462.413347,4315.69811,3828.167831,3850.349798,4371.977917,5212.20564,6027.028128,7013.377666,8054.818353,7474.825404,9162.440266,10305.95327,10311.60689,10453.32194,10540.99063,8719.625753,8417.372109,9256.116264,8978.115902,8771.144538,7386.135057,8516.309601,9618.707432,10681.73309
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2253.34676,2416.161317,2553.53295,2721.907062,3222.507246,3741.508391,3921.006676,4209.756214,4520.318961,4487.531188,3924.491072,4275.555716,4109.867093,3650.292031,3678.462948,4137.701046,4940.247216,5692.79514,6643.877037,7593.117527,6959.748031,8613.655127,9944.482587,9791.838689,9939.83042,9872.411055,8297.302258,7968.022179,8788.654343,8446.455053,8245.295661,6882.220608,7916.81292,9033.75538,10070.44338
GDP per capita (current US$),NY.GDP.PCAP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2256.062015,2424.430546,2586.329391,2783.255185,3253.482713,3737.174013,3975.05235,4248.51437,4584.66214,4555.674788,4022.315448,4380.788605,4214.155369,3705.731441,3719.343771,4241.031822,5088.024759,5907.589543,6906.522543,7967.126753,7367.71454,9094.539161,10248.70361,10244.31193,10382.51284,10464.88645,8577.804211,8258.399519,9110.901751,8822.124387,8596.417661,7183.584543,8304.280225,9388.72097,10439.52607
GDP per capita (current US$),NY.GDP.PCAP.CD,Least developed countries: UN classification,LDC,104.1911325,108.9867681,112.5306504,115.1801318,117.701476,124.682864,131.8184813,137.0620964,141.068798,148.6208779,140.2651263,142.1373137,142.0058492,167.117375,203.7281257,244.3015767,218.9980162,229.1477627,259.9382744,283.5385817,311.599982,321.159752,314.6338433,309.6109711,315.4595067,337.0960467,279.5657861,290.7101586,309.8597698,323.4065594,366.9148115,392.2022972,300.7432169,307.245819,293.5376073,293.3868574,299.7580555,307.2418697,303.9074045,305.7032999,338.9935662,317.916465,338.8104128,373.7230003,418.829979,481.692155,543.9789712,638.044345,764.2475419,739.2771689,815.6469596,907.9360122,926.0868521,984.5806746,1033.334449,968.1238895,961.0529416,1026.568708,1066.181355,1098.407539,1082.992921,1152.852423,1267.004415,1307.650175
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,133.0750649,130.0133759,129.4682353,138.9689224,154.3116716,165.988811,164.8472255,167.6999148,172.8099739,187.6849949,200.3175736,208.5147924,228.4230143,276.353744,339.5428225,375.9358503,393.6814283,432.3916287,458.6607554,540.4403415,638.2671347,706.3787901,672.0204758,659.2778861,665.6460651,672.8265427,659.3146871,660.174,687.8612259,697.8538777,781.0668136,743.3936016,771.1268371,837.2376464,921.1346319,1032.705484,1127.264269,1176.561827,1151.760569,1091.052364,1168.03645,1151.674675,1156.047388,1274.820282,1473.773037,1715.409431,1990.926083,2410.911307,2824.101303,2791.242391,3347.240091,3887.398762,4075.454565,4263.499971,4401.688003,4214.45758,4202.308138,4528.285186,4754.575847,4810.520841,4608.954876,5370.444441,5582.452574,5676.38961
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,342.6186043,359.2559872,349.2017943,345.5947302,347.0518764,329.1923404,333.9085775,347.5482419,360.5806202,381.2024797,465.2571787,509.9357252,338.8647133,350.6878718,318.6993969,287.397979,269.7415655,280.1405029,275.3822081,270.364065,323.8649264,296.2857464,316.2965788,342.699394,389.4146359,451.9786653,509.9975809,603.1708473,705.4109247,682.4243214,729.9717902,769.761455,706.8514531,711.7550711,743.4951538,714.7715647,642.0480219,654.651268,662.9430169,686.3577993,659.2909788,680.6574778,753.9542668,894.6223895
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,102.0331996,106.1443383,105.8866899,114.6969466,125.7805295,131.4405927,117.0612845,122.004707,126.4429087,136.7215905,144.6571944,147.2622834,153.6028831,176.3723149,212.8416014,227.7643715,235.0254463,257.661771,284.8714244,323.1839777,383.8379709,466.066304,451.4907253,416.5425543,389.5473328,405.6682386,397.8634336,422.5464706,427.170248,409.4220659,428.7968509,401.1086169,410.9391987,408.3890158,449.0127303,522.0913528,581.9824757,598.6329921,599.2274418,541.6115174,560.5703178,555.3459899,574.83893,640.0844758,722.9472826,818.2024361,941.7964987,1133.242698,1232.942975,1264.554459,1496.466104,1642.075814,1707.034201,1776.303313,1888.164229,1856.926033,1906.058417,2018.061333,2089.07047,2162.548885,2065.923185,2311.121061,2430.526463,2413.660263
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,..,..,..,..,..,278.3524441,290.0331744,303.7173396,339.0875177,367.7894359,402.6781162,451.5507332,538.226971,719.009187,1286.158378,1362.833094,1642.129063,1844.591501,1895.212944,2411.516759,3011.781073,2977.946779,2871.890447,2825.634308,2755.289981,2719.905295,2667.516023,2401.106742,2310.554218,2312.978333,2908.241391,2085.368627,2218.289205,2205.003142,2285.601519,2468.358703,2688.795504,2760.065417,2644.031468,2817.332827,3091.713327,3013.454747,2932.633344,3205.262523,3706.475913,4350.510776,4993.873469,5763.882095,7032.085697,6163.519633,7086.154552,8365.338557,8838.399073,8518.954105,8403.789856,7266.659229,7204.573744,7380.405699,7607.522629,7501.968964,6665.217177,7775.551951,9116.772783,8561.886485
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,..,169.242198,173.4634979,190.9700698,207.0632853,225.0037102,231.9531787,245.7170551,271.4666348,296.0367415,321.5433993,359.4955595,418.4304736,541.4621575,817.1549802,905.2966318,1086.425012,1216.892497,1261.753983,1541.567118,1817.485933,1686.191348,1825.928825,1965.030684,1983.016362,2078.556077,2176.113174,1823.728323,1690.889419,1645.322829,2205.302927,1091.413145,1163.406977,1178.343607,1222.086953,1324.204622,1452.314992,1496.811528,1504.83237,1613.498534,1671.541675,1659.347739,1571.033641,1697.618431,1976.130809,2266.832821,2604.927478,3135.804436,3815.099011,3627.392314,4116.445784,4730.878051,5004.756816,4525.041842,4385.600914,3862.572205,3887.020073,3821.918887,3568.199409,3536.336615,3215.959068,3672.55692,4147.974632,3821.578957
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,..,167.6769621,171.8592214,189.2038838,205.1482612,222.9227641,229.8079605,243.4445417,268.9559765,293.2988467,318.5696062,356.170766,414.5606208,536.4544466,809.5975251,896.9239989,1076.377213,1205.638071,1250.084655,1527.30994,1800.676921,1670.596613,1809.041728,1946.857104,1964.676442,2059.332558,2155.987398,1806.861577,1675.251234,1630.106066,2203.959177,1090.913224,1163.083121,1178.265186,1222.281665,1324.18169,1453.659069,1497.911533,1505.24127,1614.677225,1673.573516,1662.735206,1575.406441,1702.292427,1982.053644,2274.612676,2616.132862,3151.844929,3834.668408,3643.297218,4133.83475,4751.647347,5026.645558,4538.770444,4397.366759,3869.315611,3891.143032,3824.238136,3568.267497,3534.926936,3215.75125,3672.484487,4152.183637,3827.11624
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,136.748262,133.3346935,132.5064203,142.4823728,158.5888506,170.6889751,169.431709,172.2283169,177.4694911,192.86033,206.1270565,214.4023688,234.9239912,284.9510257,350.3781222,387.3097959,405.3968859,445.4366063,472.0641777,558.4802574,660.7503723,732.5445113,696.4704638,683.1949404,690.0777638,699.0539187,684.4465622,684.6459926,713.5992701,723.2060867,807.6279932,764.7831059,805.67722,876.5292155,969.631373,1092.735629,1196.852967,1250.20965,1224.644911,1160.287675,1240.460537,1225.803668,1230.156643,1358.464289,1572.570322,1832.383905,2130.37588,2584.084766,3030.494381,3000.013851,3610.17334,4205.245451,4423.509896,4635.051456,4789.175891,4590.10014,4589.787705,4956.250714,5213.902301,5281.783603,5068.539981,5925.770975,6165.896194,6266.777432
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,2933.3545,2985.373084,3148.509665,3276.269551,3473.188388,3722.209584,4035.924413,4223.236403,4570.70032,4902.632223,5130.399802,5506.272177,5999.126802,6642.693282,7209.100091,7775.533698,8615.910721,9403.387829,10427.51639,11518.74117,12441.44115,13820.13606,14247.28907,15341.71701,16808.83673,17838.4912,18625.55501,19679.22112,21180.2186,22652.52159,23653.35132,24094.0418,24974.72409,25772.06404,26931.63931,27897.91385,29112.21438,30518.0315,31691.91385,33320.91425,35151.3424,35831.38225,36651.91467,38395.43327,40788.33423,43368.38081,45741.01803,47727.50517,48398.08925,46581.12899,48552.81827,50289.05116,51881.28755,53341.19969,54877.35456,55701.81244,56617.87381,58796.4689,61512.7065,63584.03774,62186.98991,69147.04917,74980.83321,78675.48093
